baseline_normalized_w1,generated_ks,generated_normalized_w1,generated_w1,metric,normalized_w1_ci_lower,normalized_w1_ci_upper,reference_iqr_near_zero
0.3535625990413132,0.4223229068892328,0.3535625990413132,2.792387023748515,width_m,0.32600111440430707,0.6948750919310337,False
0.41753114103068945,0.3267525389617529,0.41753114103068945,1.372878860303939,height_m,0.2907456241151188,0.7956354721249184,False
0.2572135079434492,0.1705917620098599,0.2572135079434492,0.2982864138791997,aspect_ratio,0.22868458994121602,0.35207769140779804,False
0.5539917811434402,0.39655940028920067,0.5378730406271237,15.881857874546853,area_m2,0.320162777584751,1.1420181204659476,False
0.9808482059395588,0.3723118716016811,0.44092847803528845,0.08857722717071843,compactness,0.34537816198748367,0.7019106869477716,False
1.0572504800747986,0.18125015855298204,0.2319612912658249,0.003058506007355154,floor_residual_norm,0.16738634210984232,0.4586810176185377,False
1.065275546004516,0.07660882653880954,0.08456311769940432,0.002301876993175588,roof_asymmetry_norm,0.0729385222295091,0.39093168339606243,False
