adaptive_error_mean_m,adaptive_error_mean_widths,adaptive_error_p95_m,adaptive_section_count,condition_id,elapsed_s,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,input_dataset_id,input_dataset_sha256_or_version,model_schema_version,platform,provenance_sha256,python_version,reference_section_count,resolved_config_sha256,run_id,seed,started_at_utc,status,uniform_error_mean_m,uniform_error_mean_widths,uniform_error_p95_m,uniform_section_count,uniform_spacing_m
2.346810755775829,0.3025429007056154,6.208599220721089,1190,adaptive_vs_uniform,76.52820567399613,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,10073,d792cb551c40e7ace0640e5eb1cc677ae9431c12c60eedb9b907d8904c8eb6b8,seed-000010-sampling,10,2026-09-07T12:00:53.402454+00:00,complete,1.9096110416077179,0.24618059309877183,4.070199645475274,1216,8.78705801233188
2.364719846381777,0.29119661927113505,6.110255780918524,1253,adaptive_vs_uniform,96.03662548199645,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,10955,a875800d692891d09ac620ea26e402dda46110208a6b12a252e207d5d71a2344,seed-000011-sampling,11,2026-09-07T12:00:54.366596+00:00,complete,1.9505212684354676,0.24019132754940084,4.202700280580462,1285,9.089942596528012
2.5292561362354937,0.27821450267187364,6.59778715542418,894,adaptive_vs_uniform,73.36932120699203,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,8091,25fa7b41ac8a271b099a9a6a2c9060bf527753538755dab2becb461ec87ef657,seed-000012-sampling,12,2026-09-07T12:01:52.884543+00:00,complete,2.031415559708385,0.22345276208575832,4.365184000737616,919,9.44585973277368
2.3699635829520687,0.26630232784033564,6.218086302995202,1055,adaptive_vs_uniform,79.7265832030098,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9000,ba1fdc087f92f6e66e441cc66e35f23b2cee6e1f5472aae86a5981814047d43d,seed-000013-sampling,13,2026-09-07T12:02:09.930837+00:00,complete,1.9107727152559875,0.21470508057876742,4.114127863674039,1084,8.911469521396318
2.3729200279262788,0.29897450604014564,6.180734511270838,1177,adaptive_vs_uniform,85.1129716479918,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,10202,07705c9568736f7e829a1afae861bc6c94b7a6e8e5f5acd23b18f0a21627c9f2,seed-000014-sampling,14,2026-09-07T12:02:16.856183+00:00,complete,1.9418241477982352,0.24465886273974366,4.174304507611392,1201,9.006342571576967
2.2513778899872374,0.23291981905918027,6.035884524982222,1252,adaptive_vs_uniform,85.60919442900922,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,10191,ce2ee5b7e0b4a5371022e9629890064c46223a19f291ab0180d350db466b41d4,seed-000015-sampling,15,2026-09-07T12:02:30.404567+00:00,complete,1.8068765185544515,0.18693323481397883,3.925584495536007,1283,8.476249918814858
2.461540011278567,0.3056730928596421,6.23372281681415,1130,adaptive_vs_uniform,90.95048426100402,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,10235,3f280b3bb5245359d8269929f2c830c56714d2703e66fa4336ce995bbc338166,seed-000016-sampling,16,2026-09-07T12:03:06.254285+00:00,complete,2.0400129448274997,0.2533280237014029,4.365891070616957,1155,9.405806393420422
2.255215811763091,0.2562270359692123,6.032940179978829,1207,adaptive_vs_uniform,85.43063929199707,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9864,4789b697785377eefa9cdf649b649d562c2327ac694f243cc6421459c208e0f6,seed-000017-sampling,17,2026-09-07T12:03:29.657745+00:00,complete,1.8279532302247714,0.20768346675641453,3.941254617532031,1236,8.525626984676583
2.395416064117312,0.28373629745695483,6.286242926966384,1070,adaptive_vs_uniform,88.27486155301449,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9181,24aa1217e146f1035e027df876708f76e364ea9f46a6ad4697dd8510ed4459e0,seed-000018-sampling,18,2026-09-07T12:03:41.969337+00:00,complete,1.9223780221618485,0.22770508659914965,4.15746024199254,1096,8.943281541744199
2.234495621319662,0.2417079709841488,5.917093705606312,1183,adaptive_vs_uniform,84.34020927301026,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9686,58827405bf7d7a8c26bdb4881ec5529959cfbfd905c36a393e4f4a8618bfb1ae,seed-000019-sampling,19,2026-09-07T12:03:56.014086+00:00,complete,1.8200112057700122,0.19687271325028527,3.945437937253495,1210,8.535697038785852
2.327122526144695,0.2909821175068726,6.171754249069741,1314,adaptive_vs_uniform,93.82814898100332,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,11053,134837d27233f9f1c1cdea47ddf061efa19418027aae0697179c494e0008bd7d,seed-000020-sampling,20,2026-09-07T12:04:37.205172+00:00,complete,1.8719203567616336,0.23406388924312815,4.0270030014245215,1343,8.725499571350081
2.2236197633291592,0.2444758656349974,6.051702456577995,1130,adaptive_vs_uniform,67.23971869098023,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9120,66fd6f865abbbb76cbafaacddf271b1592ee7b25e22d39cd97c5005d3dc770e9,seed-000021-sampling,21,2026-09-07T12:04:55.088858+00:00,complete,1.794124929699036,0.19725505793706707,3.8858899208861812,1162,8.455228393824934
2.198147546429194,0.2293260010956722,5.994320322938779,1294,adaptive_vs_uniform,90.919314956991,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,10281,34835a02142068b93bdd41c13f9bc0efaf7079deecbe578722076ed5ad623697,seed-000022-sampling,22,2026-09-07T12:05:10.245682+00:00,complete,1.7570335722326789,0.18330593119898345,3.8123566314873587,1325,8.266157566740466
2.434061356663179,0.27711078684788937,6.416301483749688,1009,adaptive_vs_uniform,77.15840848098742,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,8725,85708cffc3cc5a4140f733290f08e3b32d67335bb342306c410774378a062a1f,seed-000023-sampling,23,2026-09-07T12:05:20.354452+00:00,complete,1.9354479744927289,0.22034510742575777,4.16690969113071,1032,9.02366313438695
2.2935390100142015,0.2857687719372221,6.05986124499812,1330,adaptive_vs_uniform,76.61998612899333,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,11114,1a7ff8f3173179d3835d6d2ce3eaea4c11edc623237d5ae6f3720f30b0420e85,seed-000024-sampling,24,2026-09-07T12:06:02.328953+00:00,complete,1.8600435911431834,0.23175641245683315,4.010781901717244,1365,8.692541329771057
2.2205062153896375,0.24599604433885536,6.043548825339483,1208,adaptive_vs_uniform,86.8797894330055,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9576,7eeee50c99fdba5391d140a90095f47a485cbbbb22dbee1b4549f9eaa76f2d77,seed-000025-sampling,25,2026-09-07T12:06:11.033500+00:00,complete,1.76769043878394,0.19583140661471263,3.8290370535884852,1244,8.298973005114084
2.233566559203256,0.26614750637514406,6.042222193485834,1211,adaptive_vs_uniform,84.32386671900167,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9755,d91f217a2eaaa9654aeeea038d87710fc87ac99391aae2d43540efc4cecba9a0,seed-000026-sampling,26,2026-09-07T12:06:37.513128+00:00,complete,1.7782312704542371,0.21189062687190402,3.870875400847868,1244,8.421143683166887
2.3387705232348726,0.27143868373631214,6.142639623524531,1186,adaptive_vs_uniform,85.81079195000348,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9959,1fd5dd2698d7b9218da6638940ffdcf28f49c14a9b26327e558f3462abfd4a1c,seed-000027-sampling,27,2026-09-07T12:06:41.165197+00:00,complete,1.9017330778230084,0.22071593528898045,4.078904938230429,1218,8.786769383077461
2.2450643213633406,0.257769856455411,6.081252909420098,1137,adaptive_vs_uniform,80.81421115700505,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,9255,915b4702a9082a254b4ebdef3e4ef00f7352cf386670b07d054fd3ff5f18ad54,seed-000028-sampling,28,2026-09-07T12:07:18.949102+00:00,complete,1.8058826322038277,0.2073446637804208,3.9025948515812305,1163,8.438556491607502
2.170652331435311,0.2589099815837881,5.863834121825746,1421,adaptive_vs_uniform,70.26534031998017,sampling_ablation,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,,,1,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,e82f28643ae65f6ae3302399480b503cf2d924c25560259ade58cf018bfb0424,3.13.5,11181,be411b716f61ebca8ed1dad1fd132d211fe330b32916e119f147e31d770aac19,seed-000029-sampling,29,2026-09-07T12:07:37.913454+00:00,complete,1.7549363887180105,0.2093244235861825,3.790020691295785,1451,8.18652736460513
