anastomosis_count,branch_persistence_diameters_median,branch_persistence_length_median_m,breakout_event_count,chamber_count,coalescence_flux_return_ratio,condition_id,connected_component_count,control,control_value,cyclomatic_number,distinct_z_level_count,edge_count,elapsed_s,emplacement_phase_count,entries_without_exit_path_count,experiment_name,experiment_schema_version,failure_reason,git_commit,git_dirty,host_horizontal_scale,independent_braid_or_island_count,input_dataset_id,input_dataset_sha256_or_version,junction_to_passage_width_ratio,lava_age_monotonicity_violation_count,length_weighted_mean_sinuosity,lobe_path_count,main_route_length_m,max_absolute_flux_conservation_residual,max_branch_factor,max_relative_flux_conservation_residual,mean_branch_factor,mean_branch_flux_fraction,mean_breakout_score,merge_junction_count,model_schema_version,network_density,node_count,platform,process_chamber_segment_count,provenance_sha256,python_version,resolved_config_sha256,retired_lobe_count,run_id,seed,sinuosity_p95,source_count,source_unreachable_node_count,split_junction_count,split_merge_nodes_exceeding_tolerance,split_merge_region_count,stacked_segment_count,started_at_utc,status,temperature_monotonicity_violation_count,terminal_count,total_centerline_length_m,underpass_count,vertical_capture_count,vertically_overlapping_xy_passage_count,zero_flux_segment_count
14,13.365368141024458,107.98724312085575,16,13,0.5225742867209535,duration=1.000,1,duration,1.0,14,3,65,29.935205306013813,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.028421502670845,16,5119.537460273655,8.881784197001252e-16,2,2.1947393185449539e-16,2.0,0.38313001912077144,4.006182990124543,19,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,8a3fe7692d2760c368e35ed887c3eb7eae4e4f9d900d15fd738a84eac05a7f3e,4,seed-000030-duration-1.000,30,1.146445425112591,8,0,18,0,26,6,2026-09-07T11:43:09.824800+00:00,complete,0,13,9600.19861150192,0,4,16,0
12,11.835649439059704,89.31530569085247,14,9,0.5436659919225905,duration=1.500,1,duration,1.5,16,3,75,46.49330606000149,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.023192172800494,14,6486.518809699731,8.881784197001252e-16,2,2.8040742460211865e-16,2.0,0.3634103435583108,4.052565181364375,22,1,3.0,60,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,cb6ff9dd0042b5a46de02c88ccd17690705893bf8f004bd1ae183a78c3d4e8aa,4,seed-000030-duration-1.500,30,1.1061724988928916,8,0,20,0,22,4,2026-09-07T11:43:10.564449+00:00,complete,0,13,12646.90572651338,0,2,10,0
15,10.490071626229735,87.54589941158788,16,13,0.5941271528706177,inflation=0.200,1,inflation,0.2,14,3,66,32.46885500199278,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,1.1423279590900925,0,1.040747270767458,16,5213.276101893174,8.881784197001252e-16,2,2.2136817418578798e-16,2.0,0.389031948503782,4.076091249684085,19,1,3.0,53,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,6822efbb034ad98126b3aa9ce8f8591ed1c721310575e84588cc0102776455d5,4,seed-000030-inflation-0.200,30,1.248174802851213,8,0,18,0,27,5,2026-09-07T11:43:12.146375+00:00,complete,0,13,10293.240094629518,0,3,13,0
14,13.365368141024458,107.98724312085575,16,13,0.5225742867209535,inflation=0.500,1,inflation,0.5,14,3,65,37.18118187302025,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,1.217683475540432,0,1.028421502670845,16,5119.537460273655,8.881784197001252e-16,2,2.1947393185449539e-16,2.0,0.38313001912077144,4.006182990124543,19,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,8a3fe7692d2760c368e35ed887c3eb7eae4e4f9d900d15fd738a84eac05a7f3e,4,seed-000030-inflation-0.500,30,1.146445425112591,8,0,18,0,26,6,2026-09-07T11:43:26.710607+00:00,complete,0,13,9600.19861150192,0,4,16,0
13,9.937628303794996,93.33777639342816,16,11,0.5684751556153701,inflation=0.800,1,inflation,0.8,13,2,64,53.190045452996856,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,1.3760354659390752,0,1.045913338246788,16,5162.825564969997,8.881784197001252e-16,2,2.1781066715844306e-16,2.0,0.36644500447921896,3.9859040975261175,18,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,68e2da8ccb8a97180ae0420afae3dda0a03d581e5d21b3814ecd6ce6d93132b2,5,seed-000030-inflation-0.800,30,1.2059326528401664,8,0,18,0,23,7,2026-09-07T11:43:29.224934+00:00,complete,0,14,11190.523772851619,0,6,18,0
12,9.169628086434207,91.25016269770293,13,5,0.5683823515306287,supply=0.700,1,supply,0.7,13,3,59,36.98103893199004,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,13,,,,0,1.0290704399373287,13,4482.822287345119,8.881784197001252e-16,2,2.2983466158700515e-16,2.0,0.31949046918078366,3.7273032827426373,18,1,3.0,47,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,816959be8aaf41843376d060b170dc403fb76ebe114bbf36d5ffccf49cb08cde,3,seed-000030-supply-0.700,30,1.1756686378765635,8,0,16,0,23,7,2026-09-07T11:43:39.760196+00:00,complete,0,12,8017.351877773866,0,7,19,0
14,13.365368141024458,107.98724312085575,16,13,0.5225742867209535,supply=1.000,1,supply,1.0,14,3,65,37.829953397013014,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,16,,,,0,1.028421502670845,16,5119.537460273655,8.881784197001252e-16,2,2.1947393185449539e-16,2.0,0.38313001912077144,4.006182990124543,19,1,3.0,52,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,8a3fe7692d2760c368e35ed887c3eb7eae4e4f9d900d15fd738a84eac05a7f3e,4,seed-000030-supply-1.000,30,1.146445425112591,8,0,18,0,26,6,2026-09-07T11:43:44.615390+00:00,complete,0,13,9600.19861150192,0,4,16,0
15,10.027286844587739,90.56406692547715,16,9,0.6177175815440014,supply=1.300,1,supply,1.3,17,2,73,53.80606463798904,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,16,,,,0,1.0401565384922746,16,5936.60264713181,1.7763568394002505e-15,2,3.312381394907046e-16,2.0,0.377372508596449,3.7626087842275164,22,1,3.0,57,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,60bfb569b9b497c3eb4955fdbe0427a0822557de7b5cf534e3d8343418d82422,4,seed-000030-supply-1.300,30,1.22118705750676,8,0,21,0,27,5,2026-09-07T11:43:48.433825+00:00,complete,0,13,11840.111586230989,0,2,12,0
8,9.585194941164804,94.21928419271833,11,4,0.4720453484492511,distributary=0.200,1,distributary,0.2,9,3,53,41.57649651198881,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0164143566765786,11,4623.093493952585,6.661338147750939e-16,2,3.358256361643644e-16,2.0,0.3689678191180693,3.8449278697388993,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,d3d8dcb672ed07331c829dee71e906fb0853bb0fd7b94312d0cf01b4e25b0251,5,seed-000031-distributary-0.200,31,1.1076307178673284,8,0,13,0,16,5,2026-09-07T11:43:57.057946+00:00,complete,0,13,8757.955066379049,0,4,12,0
8,9.585194941164804,94.21928419271833,11,4,0.4720453484492511,distributary=0.500,1,distributary,0.5,9,3,53,33.39782075100811,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0164143566765786,11,4623.093493952585,6.661338147750939e-16,2,3.358256361643644e-16,2.0,0.3689678191180693,3.8449278697388993,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,569a4a08a4493cc93e615a9c7cc9e93eacd789bae6838cdbf52afb8285bda718,5,seed-000031-distributary-0.500,31,1.1076307178673284,8,0,13,0,16,5,2026-09-07T11:44:03.891950+00:00,complete,0,13,8757.955066379049,0,4,12,0
8,9.585194941164804,94.21928419271833,11,4,0.4720453484492511,distributary=0.800,1,distributary,0.8,9,3,53,46.739091230003396,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0164143566765786,11,4623.093493952585,6.661338147750939e-16,2,3.358256361643644e-16,2.0,0.3689678191180693,3.8449278697388993,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,f320577cb6d63347346b3145e32770dce64149c83c2f91258e08281a79a0f322,5,seed-000031-distributary-0.800,31,1.1076307178673284,8,0,13,0,16,5,2026-09-07T11:44:16.741390+00:00,complete,0,13,8757.955066379049,0,4,12,0
9,11.572908418771101,84.42024172822508,15,10,0.46253203927710346,duration=0.500,1,duration,0.5,9,3,57,42.25066429201979,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,15,,,,0,1.0508421734243683,15,2694.247120264009,8.881784197001252e-16,2,2.1435604307457894e-16,2.0,0.3364909414707323,3.941143021441332,14,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,bb7daf2dbe14019eca8d826ccd20e97393680bb2f34564f36208d8e1d6d7c1bb,9,seed-000031-duration-0.500,31,1.1988117054915068,8,0,16,0,17,4,2026-09-07T11:44:22.415137+00:00,complete,0,16,5806.8771242199045,0,3,13,0
8,9.585194941164804,94.21928419271833,11,4,0.4720453484492511,duration=1.000,1,duration,1.0,9,3,53,46.087507254997035,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0164143566765786,11,4623.093493952585,6.661338147750939e-16,2,3.358256361643644e-16,2.0,0.3689678191180693,3.8449278697388993,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,b694155a9d1857b23051eaad6e5db0001a861b66763eb9dab04b0e890f25457d,5,seed-000031-duration-1.000,31,1.1076307178673284,8,0,13,0,16,5,2026-09-07T11:44:22.445554+00:00,complete,0,13,8757.955066379049,0,4,12,0
9,10.122704637487766,88.12929441345521,10,8,0.5387786151588317,duration=1.500,1,duration,1.5,16,2,69,57.67046561301686,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,10,,,,0,1.0157627055225351,10,6463.173797968386,1.7763568394002505e-15,2,2.2204460492503126e-16,2.0,0.33553864966656655,3.8000392273314985,21,1,3.0,54,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,641ea98c01c7eef6e4e320ea80975498ff97c7bc866bf0369f1a79026cf39afb,3,seed-000031-duration-1.500,31,1.0965368919459189,8,0,19,0,16,1,2026-09-07T11:44:37.289939+00:00,complete,0,12,12058.377600147365,0,0,2,0
8,10.990401157311606,91.71108081442287,17,4,0.35014999574965106,inflation=0.200,1,inflation,0.2,10,3,69,42.59983076600474,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,17,,,1.2079715095856787,0,1.0324083256022387,17,4679.04027522034,8.881784197001252e-16,2,2.1928697718265904e-16,2.0,0.35160889283459634,3.909910833673991,15,1,3.0,60,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,3d4fefa6adaaf099074ff6947f51ea585fa457c2b117b6a4b8e01366e3ed4d80,11,seed-000031-inflation-0.200,31,1.1242621190733266,8,0,21,0,13,5,2026-09-07T11:44:38.634607+00:00,complete,0,20,9825.894461402817,0,1,11,0
8,9.585194941164804,94.21928419271833,11,4,0.4720453484492511,inflation=0.500,1,inflation,0.5,9,3,53,38.728416111000115,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,1.1532766556211607,0,1.0164143566765786,11,4623.093493952585,6.661338147750939e-16,2,3.358256361643644e-16,2.0,0.3689678191180693,3.8449278697388993,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,b694155a9d1857b23051eaad6e5db0001a861b66763eb9dab04b0e890f25457d,5,seed-000031-inflation-0.500,31,1.1076307178673284,8,0,13,0,16,5,2026-09-07T11:44:42.240048+00:00,complete,0,13,8757.955066379049,0,4,12,0
8,12.225217622168119,101.15993647940095,13,10,0.43832868607041253,inflation=0.800,1,inflation,0.8,9,3,56,43.494958279974526,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,1.3816898893273348,0,1.0392865167394574,13,5151.328656584941,8.881784197001252e-16,2,1.4726264346968152e-16,2.0,0.3797985197288654,4.178480474034585,15,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e449c07e1ccfa92a3945401e0cfb734a047dc5f7e3afb023ec6b48dcd9446596,6,seed-000031-inflation-0.800,31,1.161719616561061,8,0,15,0,15,5,2026-09-07T11:45:03.480673+00:00,complete,0,15,10260.58475513417,0,2,12,0
9,11.672464648583185,104.89263327917537,11,14,0.56705253850322,supply=0.700,1,supply,0.7,11,3,51,44.484202680992894,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,11,,,,0,1.074427311049508,11,4632.895157487839,8.881784197001252e-16,2,1.774209810801116e-16,2.0,0.31131487635302274,3.325359845081584,16,1,3.0,41,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,7,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e0c16b7519be4be646c8c280fa3f4ac2a0c1c86c932052a81b6fb72b9a31a957,3,seed-000031-supply-0.700,31,1.1714384709107546,8,0,14,0,17,6,2026-09-07T11:45:04.665954+00:00,complete,0,12,8349.95359563946,0,5,15,0
8,9.585194941164804,94.21928419271833,11,4,0.4720453484492511,supply=1.000,1,supply,1.0,9,3,53,51.685218372003874,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,,0,1.0164143566765786,11,4623.093493952585,6.661338147750939e-16,2,3.358256361643644e-16,2.0,0.3689678191180693,3.8449278697388993,15,1,3.0,45,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,1,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,b694155a9d1857b23051eaad6e5db0001a861b66763eb9dab04b0e890f25457d,5,seed-000031-supply-1.000,31,1.1076307178673284,8,0,13,0,16,5,2026-09-07T11:45:08.533257+00:00,complete,0,13,8757.955066379049,0,4,12,0
9,9.398995650266652,79.37186290395772,11,6,0.49485705917494566,supply=1.300,1,supply,1.3,12,2,57,42.93257832500967,3,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,11,,,,0,1.022162685160647,11,5838.843395934778,8.881784197001252e-16,2,1.8212030237315579e-16,2.0,0.3665474531176573,3.647986769777805,17,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,940d55f2e5d6f22872ec73429a99aad1c71925f587eb24e926df0b4602072362,4,seed-000031-supply-1.300,31,1.1174138600406824,8,0,16,0,16,4,2026-09-07T11:45:20.968659+00:00,complete,0,13,10692.257343703059,0,1,9,0
9,9.348273590321718,90.55926492606098,14,7,0.43905668483813404,distributary=0.200,1,distributary,0.2,13,2,73,32.17080334201455,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0592476564665767,14,5441.967381985838,4.440892098500626e-16,2,2.664254774891517e-16,2.0,0.36569163043859004,3.286957309312973,19,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,86f52283ff7722d8c9e54492d3f0fdaf30f24f65e81445f55612c13f248c34ec,7,seed-000032-distributary-0.200,32,1.161183419221307,8,0,19,0,16,7,2026-09-07T11:45:21.234606+00:00,complete,0,15,10871.522985150461,0,3,18,0
9,9.348273590321718,90.55926492606098,14,7,0.43905668483813404,distributary=0.500,1,distributary,0.5,13,2,73,30.81992270599585,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0592476564665767,14,5441.967381985838,4.440892098500626e-16,2,2.664254774891517e-16,2.0,0.36569163043859004,3.286957309312973,19,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,c76e8bf0ecbbde590b3953714cb18b3304f423e86e33e0f6cb9c9e43e430b8b7,7,seed-000032-distributary-0.500,32,1.161183419221307,8,0,19,0,16,7,2026-09-07T11:45:34.960572+00:00,complete,0,15,10871.522985150461,0,3,18,0
9,9.348273590321718,90.55926492606098,14,7,0.43905668483813404,distributary=0.800,1,distributary,0.8,13,2,73,31.37789707601769,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0592476564665767,14,5441.967381985838,4.440892098500626e-16,2,2.664254774891517e-16,2.0,0.36569163043859004,3.286957309312973,19,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,d1351c44b77755732e6ef354db8d336e92392fd3f74dd4ae2d1da65e087afc9b,7,seed-000032-distributary-0.800,32,1.161183419221307,8,0,19,0,16,7,2026-09-07T11:45:46.975793+00:00,complete,0,15,10871.522985150461,0,3,18,0
15,8.292647555420556,82.86719156463043,15,5,0.5989809220340664,duration=0.500,1,duration,0.5,15,2,62,38.43402738100849,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,15,,,,0,1.054211703031205,15,2729.1207662196093,8.881784197001252e-16,2,2.3010895396984907e-16,2.0,0.3253534028226415,4.0542009261267395,19,1,3.0,48,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,0a50e62298876ae7e532b8d4d0b780da24a6b1d3016075ac285a0a5b4dd40561,3,seed-000032-duration-0.500,32,1.197308812826289,8,0,18,0,18,6,2026-09-07T11:45:49.150349+00:00,complete,0,12,5947.372416538453,0,5,21,0
9,9.348273590321718,90.55926492606098,14,7,0.43905668483813404,duration=1.000,1,duration,1.0,13,2,73,29.52196911899955,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0592476564665767,14,5441.967381985838,4.440892098500626e-16,2,2.664254774891517e-16,2.0,0.36569163043859004,3.286957309312973,19,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,5a1563a035d74775bfa9326a2f3217fb1a63799eb66e037824ef9caaab1515fe,7,seed-000032-duration-1.000,32,1.161183419221307,8,0,19,0,16,7,2026-09-07T11:45:53.405611+00:00,complete,0,15,10871.522985150461,0,3,18,0
11,9.048821826840161,90.48821826840161,14,5,0.4872566712415771,duration=1.500,1,duration,1.5,23,3,97,44.972972065996146,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0369037260308978,14,6369.292205677851,1.7763568394002505e-15,2,2.2204460492503126e-16,2.0,0.3936554675139173,3.957204077536805,30,1,3.0,75,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,2,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,c114640044c2533a582f5f68b70dd0c7fb33e96155cc22c2bf6bcd64e9f7dc42,4,seed-000032-duration-1.500,32,1.1475432309069264,8,0,27,0,21,5,2026-09-07T11:46:00.218677+00:00,complete,0,13,11711.425291830721,0,4,12,0
10,8.541949901449659,84.85687926373797,11,2,0.5724975132904911,inflation=0.200,1,inflation,0.2,13,2,68,53.752667677006684,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,11,,,1.0509956421842013,0,1.0617085111841482,11,5443.153140700341,4.440892098500626e-16,2,2.0357589163465378e-16,2.0,0.353300478066704,3.1041539852456284,19,1,3.0,56,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,0,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,045df5da26f95b5694b993af36875c910aa69c7d9632e87eb38b29909e73ec80,3,seed-000032-inflation-0.200,32,1.175804671137454,8,0,16,0,17,6,2026-09-07T11:46:03.901409+00:00,complete,0,12,10184.402779639426,0,4,14,0
9,9.348273590321718,90.55926492606098,14,7,0.43905668483813404,inflation=0.500,1,inflation,0.5,13,2,73,31.835930617002305,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,1.2318021167984063,0,1.0592476564665767,14,5441.967381985838,4.440892098500626e-16,2,2.664254774891517e-16,2.0,0.36569163043859004,3.286957309312973,19,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,5a1563a035d74775bfa9326a2f3217fb1a63799eb66e037824ef9caaab1515fe,7,seed-000032-inflation-0.500,32,1.161183419221307,8,0,19,0,16,7,2026-09-07T11:46:05.780662+00:00,complete,0,15,10871.522985150461,0,3,18,0
12,8.966402138329475,85.22568479113976,13,10,0.52701779084713,inflation=0.800,1,inflation,0.8,15,2,74,31.554835324990563,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,13,,,1.1815721080870891,0,1.0603549169984967,13,5484.627923630827,8.881784197001252e-16,2,2.2437197501484515e-16,2.0,0.3754647011945693,3.4526048361541113,21,1,3.0,60,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,6,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,2b19e4eb55328eb308c896dc1cd6699856de8483d508843546a4e3c76faf80a7,3,seed-000032-inflation-0.800,32,1.127175996859384,8,0,18,0,22,5,2026-09-07T11:46:18.353846+00:00,complete,0,12,10052.156351470037,0,4,14,0
12,8.304496061363437,83.04496061363437,13,6,0.6014234209698235,supply=0.700,1,supply,0.7,13,2,58,23.938209844985977,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,0.8366600265340756,13,,,,0,1.0596459395651205,13,4611.310970454299,8.881784197001252e-16,2,2.734595700201031e-16,2.0,0.37892350566956257,3.711551551059538,18,1,3.0,46,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,5,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,e4e172ad134ba580b6e66cf75063127141a289552721e6ad7d662dee8494a837,3,seed-000032-supply-0.700,32,1.1540498409202842,8,0,16,0,20,6,2026-09-07T11:46:22.927735+00:00,complete,0,12,9426.550326753386,0,4,14,0
9,9.348273590321718,90.55926492606098,14,7,0.43905668483813404,supply=1.000,1,supply,1.0,13,2,73,28.496443753974745,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,14,,,,0,1.0592476564665767,14,5441.967381985838,4.440892098500626e-16,2,2.664254774891517e-16,2.0,0.36569163043859004,3.286957309312973,19,1,3.0,61,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,5a1563a035d74775bfa9326a2f3217fb1a63799eb66e037824ef9caaab1515fe,7,seed-000032-supply-1.000,32,1.161183419221307,8,0,19,0,16,7,2026-09-07T11:46:27.584537+00:00,complete,0,15,10871.522985150461,0,3,18,0
11,8.57187744408387,85.71877444083871,14,8,0.5666774508246715,supply=1.300,1,supply,1.3,10,3,59,35.57330250702216,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.140175425099138,14,,,,0,1.0494679869613142,14,6031.210090934743,1.7763568394002505e-15,2,1.7080354225002407e-16,2.0,0.3236443407367257,3.4549986326248714,16,1,3.0,50,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,4,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,92c28f524b8e50d3e53ebac3295fc58dc35225bdf5e58278956169c9d5502181,5,seed-000032-supply-1.300,32,1.1803925458466822,8,0,15,0,19,8,2026-09-07T11:46:37.616758+00:00,complete,0,14,11192.892214435773,0,7,21,0
10,10.357700126803877,103.57700126803876,12,7,0.590005782640077,distributary=0.200,1,distributary,0.2,17,2,65,30.748894988995744,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.05873362025454,12,5504.958443993244,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.34392788896135235,3.1939636808208998,21,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,5731a1f1cf326f34a3e35a1dc7739d9db4b0312854f4a64267505bdd14d7d8b4,2,seed-000033-distributary-0.200,33,1.1471411017699416,8,0,19,0,20,4,2026-09-07T11:46:45.191802+00:00,complete,0,11,9187.825921737995,0,3,11,0
10,10.357700126803877,103.57700126803876,12,7,0.590005782640077,distributary=0.500,1,distributary,0.5,17,2,65,30.48469819300226,5,0,controllability,1,,0961a66e7c3e92f4f15d5866cfce224a85fff691,True,1.0,12,,,,0,1.05873362025454,12,5504.958443993244,1.7763568394002505e-15,2,2.220446049250313e-16,2.0,0.34392788896135235,3.1939636808208998,21,1,3.0,49,Linux-6.8.0-60-generic-x86_64-with-glibc2.39,3,a4ea582cf2de48d09361c95d39f905f6864fae08f3efd88aeadcb8e209780cb9,3.13.5,c8ce964e96a32066ab49f5a6e9fb9d5ad2b7436315e26611d6be0ff7f4f8ebde,2,seed-000033-distributary-0.500,33,1.1471411017699416,8,0,19,0,20,4,2026-09-07T11:46:46.866109+00:00,complete,0,11,9187.825921737995,0,3,11,0
